Artist,Date,Monthly Listeners
Dove Cameron,05-15-2022,15836543
Dove Cameron,05-16-2022,15836543
Dove Cameron,05-17-2022,15836543
Dove Cameron,05-18-2022,15836543
Dove Cameron,05-19-2022,15836543
Dove Cameron,05-20-2022,15201450
Dove Cameron,05-21-2022,15201450
Dove Cameron,05-22-2022,15201450
Dove Cameron,05-23-2022,15201450
Dove Cameron,05-24-2022,15201450
Dove Cameron,05-25-2022,15201450
Dove Cameron,05-26-2022,15201450
Dove Cameron,05-27-2022,14506483
Dove Cameron,05-28-2022,14506483
Dove Cameron,05-29-2022,14506483
Dove Cameron,05-30-2022,14506483
Dove Cameron,05-31-2022,14278082
Dove Cameron,06-01-2022,14213884
Dove Cameron,06-02-2022,14152603
Dove Cameron,06-03-2022,14092257
Dove Cameron,06-04-2022,14033730
Dove Cameron,06-05-2022,14007427
Dove Cameron,06-06-2022,13987371
Dove Cameron,06-07-2022,13979245
Dove Cameron,06-08-2022,13958214
Dove Cameron,06-09-2022,13925368
Dove Cameron,06-10-2022,13897844
Dove Cameron,06-11-2022,13826136
Dove Cameron,06-12-2022,13826136
Dove Cameron,06-13-2022,13796005
Dove Cameron,06-14-2022,13766279
Dove Cameron,06-15-2022,13731990
Dove Cameron,06-16-2022,13711372
Dove Cameron,06-17-2022,13678906
Dove Cameron,06-18-2022,13644454
Dove Cameron,06-19-2022,13588142
Dove Cameron,06-20-2022,13530005
Dove Cameron,06-21-2022,13491104
Dove Cameron,06-22-2022,13445951
Dove Cameron,06-23-2022,13401204
Dove Cameron,06-24-2022,13357111
Dove Cameron,06-25-2022,13479198
Dove Cameron,06-26-2022,13523314
Dove Cameron,06-27-2022,13536506
Dove Cameron,06-28-2022,13564725
Dove Cameron,06-29-2022,13609708
Dove Cameron,06-30-2022,13643158
Dove Cameron,07-01-2022,13678431
Dove Cameron,07-02-2022,13717305
Dove Cameron,07-03-2022,13741330
Dove Cameron,07-04-2022,13771130
Dove Cameron,07-05-2022,13811312
Dove Cameron,07-06-2022,13853317
Dove Cameron,07-07-2022,13897666
Dove Cameron,07-08-2022,13924480
Dove Cameron,07-09-2022,13944441
Dove Cameron,07-10-2022,13964244
Dove Cameron,07-11-2022,13980226
Dove Cameron,07-12-2022,14017738
Dove Cameron,07-13-2022,14050178
Dove Cameron,07-14-2022,14103040
Dove Cameron,07-15-2022,14135948
Dove Cameron,07-16-2022,14177882
Dove Cameron,07-17-2022,14217854
Dove Cameron,07-18-2022,14272042
Dove Cameron,07-19-2022,14335570
Dove Cameron,07-20-2022,14407019
Dove Cameron,07-21-2022,14458579
Dove Cameron,07-22-2022,14508623
Dove Cameron,07-23-2022,14454843
Dove Cameron,07-24-2022,14450552
Dove Cameron,07-25-2022,14456220
Dove Cameron,07-26-2022,14454891
Dove Cameron,07-27-2022,14442017
Dove Cameron,07-28-2022,14416363
Dove Cameron,07-29-2022,14383442
Dove Cameron,07-30-2022,14332722
Dove Cameron,07-31-2022,14289262
Dove Cameron,08-01-2022,14240023
Dove Cameron,08-02-2022,14203313
Dove Cameron,08-03-2022,14160065
Dove Cameron,08-04-2022,14116320
Dove Cameron,08-05-2022,14071481
Dove Cameron,08-06-2022,14038757
Dove Cameron,08-07-2022,13998289
Dove Cameron,08-08-2022,13962911
Dove Cameron,08-09-2022,13930679
Dove Cameron,08-10-2022,13896722
Dove Cameron,08-11-2022,13851951
Dove Cameron,08-12-2022,13798353
Dove Cameron,08-13-2022,13733733
Dove Cameron,08-14-2022,13664882
Dove Cameron,08-15-2022,13597618
Dove Cameron,08-16-2022,13530176
Dove Cameron,08-17-2022,13464275
Dove Cameron,08-18-2022,13389706
Dove Cameron,08-19-2022,13354357
Dove Cameron,08-20-2022,13325896
Dove Cameron,08-21-2022,13288253
Dove Cameron,08-22-2022,13253409
Dove Cameron,08-23-2022,13212741
Dove Cameron,08-24-2022,13181003
Dove Cameron,08-25-2022,13142281
Dove Cameron,08-26-2022,13106547
Dove Cameron,08-27-2022,13076771
Dove Cameron,08-28-2022,13057336
Dove Cameron,08-29-2022,13037417
Dove Cameron,08-30-2022,13030376
Dove Cameron,08-31-2022,13009804
Dove Cameron,09-01-2022,12982360
Dove Cameron,09-02-2022,12953886
Dove Cameron,09-03-2022,12978234
Dove Cameron,09-04-2022,13058237
Dove Cameron,09-05-2022,13090663
Dove Cameron,09-06-2022,13090663
Dove Cameron,09-07-2022,13142060
Dove Cameron,09-08-2022,13156456
Dove Cameron,09-09-2022,13159814
Dove Cameron,09-10-2022,13172920
Dove Cameron,09-11-2022,13197927
Dove Cameron,09-12-2022,13217448
Dove Cameron,09-13-2022,13234999
Dove Cameron,09-14-2022,13261618
Dove Cameron,09-15-2022,13292462
Dove Cameron,09-16-2022,13292462
Dove Cameron,09-17-2022,13270180
Dove Cameron,09-18-2022,13253304
Dove Cameron,09-19-2022,13234320
Dove Cameron,09-20-2022,13195899
Dove Cameron,09-21-2022,13175140
Dove Cameron,09-22-2022,13141657
Dove Cameron,09-23-2022,13134024
Dove Cameron,09-24-2022,13126230
Dove Cameron,09-25-2022,13129887
Dove Cameron,09-26-2022,13128021
Dove Cameron,09-27-2022,13116157
Dove Cameron,09-28-2022,13117546
Dove Cameron,09-29-2022,13129010
Dove Cameron,09-30-2022,13137222
Dove Cameron,10-01-2022,13096637
Dove Cameron,10-02-2022,13031943
Dove Cameron,10-03-2022,13001757
Dove Cameron,10-04-2022,12963067
Dove Cameron,10-05-2022,12926527
Dove Cameron,10-06-2022,12890085
Dove Cameron,10-07-2022,12861040
Dove Cameron,10-08-2022,12844789
Dove Cameron,10-09-2022,12827001
Dove Cameron,10-10-2022,12802298
Dove Cameron,10-11-2022,12786398
Dove Cameron,10-12-2022,12771548
Dove Cameron,10-13-2022,12743180
Dove Cameron,10-14-2022,12724692
Dove Cameron,10-15-2022,12727238
Dove Cameron,10-16-2022,12738405
Dove Cameron,10-17-2022,12748863
Dove Cameron,10-18-2022,12754691
Dove Cameron,10-19-2022,12764519
Dove Cameron,10-20-2022,12778743
Dove Cameron,10-21-2022,12768312
Dove Cameron,10-22-2022,12770028
Dove Cameron,10-23-2022,12784234
Dove Cameron,10-24-2022,12783608
Dove Cameron,10-25-2022,12792255
Dove Cameron,10-26-2022,12786294
Dove Cameron,10-27-2022,12775762
Dove Cameron,10-28-2022,12773131
Dove Cameron,10-29-2022,12975485
Dove Cameron,10-30-2022,13107763
Dove Cameron,10-31-2022,13204122
Dove Cameron,11-01-2022,13402723
Dove Cameron,11-02-2022,13473300
Dove Cameron,11-03-2022,13489402
Dove Cameron,11-04-2022,13510039
Dove Cameron,11-05-2022,13508275
Dove Cameron,11-06-2022,13494763
Dove Cameron,11-07-2022,13488785
Dove Cameron,11-08-2022,13474455
Dove Cameron,11-09-2022,13468396
Dove Cameron,11-10-2022,13462379
Dove Cameron,11-11-2022,13451219
Dove Cameron,11-12-2022,13426785
Dove Cameron,11-13-2022,13376727
Dove Cameron,11-14-2022,13323662
Dove Cameron,11-15-2022,13284580
Dove Cameron,11-16-2022,13236503
Dove Cameron,11-17-2022,13185652
Dove Cameron,11-18-2022,13148322
Dove Cameron,11-19-2022,13081541
Dove Cameron,11-20-2022,13014952
Dove Cameron,11-21-2022,12959543
Dove Cameron,11-22-2022,12915695
Dove Cameron,11-23-2022,12870342
Dove Cameron,11-24-2022,12823062
Dove Cameron,11-25-2022,12733799
Dove Cameron,11-26-2022,12519997
Dove Cameron,11-27-2022,12358290
Dove Cameron,11-28-2022,12237572
Dove Cameron,11-29-2022,12003712
Dove Cameron,11-30-2022,11904037
Dove Cameron,12-01-2022,11905018
Dove Cameron,12-02-2022,11915881
Dove Cameron,12-03-2022,11915898
Dove Cameron,12-04-2022,11928267
Dove Cameron,12-05-2022,11940468
Dove Cameron,12-06-2022,11949271
Dove Cameron,12-07-2022,11937635
Dove Cameron,12-08-2022,11926796
Dove Cameron,12-09-2022,11906282
Dove Cameron,12-10-2022,12028814
Dove Cameron,12-11-2022,12085447
Dove Cameron,12-12-2022,12128249
Dove Cameron,12-13-2022,12190598
Dove Cameron,12-14-2022,12239903
Dove Cameron,12-15-2022,12308551
Dove Cameron,12-16-2022,12347111
Dove Cameron,12-17-2022,12373440
Dove Cameron,12-18-2022,12378637
Dove Cameron,12-19-2022,12379602
Dove Cameron,12-20-2022,12400638
Dove Cameron,12-21-2022,12418965
Dove Cameron,12-22-2022,12421803
Dove Cameron,12-23-2022,12446037
Dove Cameron,12-24-2022,12467271
Dove Cameron,12-25-2022,12451883
Dove Cameron,12-26-2022,12405310
Dove Cameron,12-27-2022,12419941
Dove Cameron,12-28-2022,12450571
Dove Cameron,12-29-2022,12462328
Dove Cameron,12-30-2022,12456156
Dove Cameron,12-31-2022,12466196
Dove Cameron,01-01-2023,12483510
Dove Cameron,01-02-2023,12446497
Dove Cameron,01-03-2023,12444770
Dove Cameron,01-04-2023,12458163
Dove Cameron,01-05-2023,12463989
Dove Cameron,01-06-2023,12475098
Dove Cameron,01-07-2023,12355408
Dove Cameron,01-08-2023,12300381
Dove Cameron,01-09-2023,12262467
Dove Cameron,01-10-2023,12217093
Dove Cameron,01-11-2023,12175835
Dove Cameron,01-12-2023,12116586
Dove Cameron,01-13-2023,12087914
Dove Cameron,01-14-2023,12083348
Dove Cameron,01-15-2023,12071837
Dove Cameron,01-16-2023,12344455
Dove Cameron,01-17-2023,12344455
Dove Cameron,01-18-2023,12391394
Dove Cameron,01-19-2023,12391394
Dove Cameron,01-20-2023,12410583
Dove Cameron,01-21-2023,12408552
Dove Cameron,01-22-2023,12444819
Dove Cameron,01-23-2023,12485847
Dove Cameron,01-24-2023,12488709
Dove Cameron,01-25-2023,12457357
Dove Cameron,01-26-2023,12430810
Dove Cameron,01-27-2023,12385904
Dove Cameron,01-28-2023,12338423
Dove Cameron,01-29-2023,12271152
Dove Cameron,01-30-2023,12245714
Dove Cameron,01-31-2023,12202619
Dove Cameron,02-01-2023,12108081
Dove Cameron,02-02-2023,12108081
Dove Cameron,02-03-2023,12060314
Dove Cameron,02-04-2023,12016446
Dove Cameron,02-05-2023,11974020
