Artist,Date,Monthly Listeners
Demi Lovato,12-04-2022,27003004
Demi Lovato,12-05-2022,27020482
Demi Lovato,12-06-2022,27013494
Demi Lovato,12-07-2022,26993230
Demi Lovato,12-08-2022,26976753
Demi Lovato,12-09-2022,26942842
Demi Lovato,12-10-2022,26847108
Demi Lovato,12-11-2022,26782575
Demi Lovato,12-12-2022,26726188
Demi Lovato,12-13-2022,26692326
Demi Lovato,12-14-2022,26638648
Demi Lovato,12-15-2022,26594820
Demi Lovato,12-16-2022,26550101
Demi Lovato,12-17-2022,26495958
Demi Lovato,12-18-2022,26463136
Demi Lovato,12-19-2022,26423276
Demi Lovato,12-20-2022,26431574
Demi Lovato,12-21-2022,26426879
Demi Lovato,12-22-2022,26409207
Demi Lovato,12-23-2022,26430843
Demi Lovato,12-24-2022,26445503
Demi Lovato,12-25-2022,26442759
Demi Lovato,12-26-2022,26386661
Demi Lovato,12-27-2022,26367676
Demi Lovato,12-28-2022,26350286
Demi Lovato,12-29-2022,26312000
Demi Lovato,12-30-2022,26317743
Demi Lovato,12-31-2022,26314004
Demi Lovato,01-01-2023,26387452
Demi Lovato,01-02-2023,26324285
Demi Lovato,01-03-2023,26298860
